"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47"
"1840";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1
"1841";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1
"1842";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1
"1843";1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1
"1844";1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1
"1845";1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"1846";1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"1847";1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1
"1848";1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1
"1849";1;1;1;1;1;0;1;0;1;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"1850";1;1;1;1;1;0;1;0;1;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"1851";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1852";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1853";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1854";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1855";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"1856";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"1857";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
"1858";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
"1859";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
"1860";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
"1861";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1
"1862";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1
"1863";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1
"1864";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1
"1865";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1
"1866";1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1
"1867";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;1;1
"1868";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;1;1
"1869";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;1;1
"1870";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;1;1
"1871";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;0;0;1;1;1;1;1;1;0;1;0;1;1
"1872";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;1;0;1;1;1;1;1;1;0;1;0;1;1
"1873";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"1874";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"1875";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"1876";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"1877";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"1878";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"1879";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"1880";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"1881";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"1882";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1883";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1884";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1885";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1886";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"1887";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"1888";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
"1889";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
"1890";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
"1891";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
"1892";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1
"1893";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1
"1894";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1
"1895";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1
"1896";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1
"1897";1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1
"1898";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;1;1
"1899";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;1;1
"1900";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;1;1
"1901";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;1;1
"1902";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;0;0;1;1;1;1;1;1;0;1;0;1;1
"1903";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;1;0;1;1;1;1;1;1;0;1;0;1;1
"1904";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"1905";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"1906";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"1907";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"1908";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"1909";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"1910";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"1911";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"1912";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"1913";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1
"1914";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1
"1915";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1
"1916";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1
"1917";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1
"1918";1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1
"1919";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;1;1
"1920";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;1;1
"1921";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;1;1
"1922";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;1;1
"1923";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;0;0;1;1;1;1;1;1;0;1;0;1;1
"1924";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;1;0;1;1;1;1;1;1;0;1;0;1;1
"1925";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"1926";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"1927";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"1928";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"1929";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"1930";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"1931";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"1932";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"1933";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"1934";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1
"1935";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1
"1936";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1
"1937";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1
"1938";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1
"1939";1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1
"1940";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;1;1
"1941";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;1;1
"1942";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;1;1
"1943";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;1;1
"1944";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;0;0;1;1;1;1;1;1;0;1;0;1;1
"1945";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;1;0;1;1;1;1;1;1;0;1;0;1;1
"1946";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"1947";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"1948";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"1949";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"1950";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"1951";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"1952";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"1953";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"1954";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"1955";1;1;1;1;1;0;1;0;1;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"1956";1;1;1;1;1;0;1;0;1;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"1957";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1
"1958";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1
"1959";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
"1960";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
"1961";1;1;1;1;1;0;1;0;1;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"1962";1;1;1;1;1;0;1;0;1;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"1963";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"1964";1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1
"1965";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1966";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1967";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"1968";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
"1969";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
"1970";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
"1971";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
"1972";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1
"1973";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1
"1974";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1975";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1976";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"1977";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
"1978";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
"1979";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
